level,press_-1.0,press_-0.5,press_0.0,press_0.5,press_1.0,press_1.5,press_2.0,press_2.5,press_3.0,press_3.5,press_4.0,press_5.0,press_6.0
1310,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.38,5.38,6.38
1320,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.36,5.36,6.36
1330,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.34,5.34,6.34
1340,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.32,5.32,6.32
1350,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.3,5.3,6.3
1360,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.28,5.28,6.28
1370,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.26,5.26,6.26
1380,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.24,5.24,6.24
1390,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.22,5.22,6.22
1400,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.2,5.2,6.2
1410,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.18,5.18,6.18
1420,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.16,5.16,6.16
1430,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.14,5.14,6.14
1440,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.12,5.12,6.12
1450,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.1,5.1,6.1
1460,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.08,5.08,6.08
1470,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.06,5.06,6.06
1480,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.04,5.04,6.04
1490,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.02,5.02,6.02
1500,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0
1510,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0
1520,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0
1530,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0
1540,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0
1550,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0
1560,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0
1570,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0
1580,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0
1590,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0
1600,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0
1610,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0
1620,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0
1630,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0
1640,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0
1650,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0
1660,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0
1670,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0
1680,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0
1690,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0
1700,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0
1710,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0
1720,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0
1730,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0
1740,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0
1750,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0
1760,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0
1770,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0
1780,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0
1790,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0
1800,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0
1810,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0
1820,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0
1830,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0
1840,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0
1850,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0
1860,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0
1870,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0
1880,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0
1890,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0
1900,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0
1910,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0
1920,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0
1930,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0
1940,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0
1950,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0
1960,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0
1970,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0
1980,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0
1990,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0
2000,-1.0,-1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0
2010,-1.0,-0.98,0.0,0.98,1.0,1.98,2.0,2.98,3.0,3.98,4.0,5.0,6.0
2020,-1.0,-0.96,0.0,0.96,1.0,1.96,2.0,2.96,3.0,3.96,4.0,5.0,6.0
2030,-1.0,-0.94,0.0,0.94,1.0,1.94,2.0,2.94,3.0,3.94,4.0,5.0,6.0
2040,-1.0,-0.92,0.0,0.92,1.0,1.92,2.0,2.92,3.0,3.92,4.0,5.0,6.0
2050,-1.0,-0.9,0.0,0.9,1.0,1.9,2.0,2.9,3.0,3.9,4.0,5.0,6.0
2060,-1.0,-0.88,0.0,0.88,1.0,1.88,2.0,2.88,3.0,3.88,4.0,5.0,6.0
2070,-1.0,-0.86,0.0,0.86,1.0,1.8599999999999999,2.0,2.86,3.0,3.86,4.0,5.0,6.0
2080,-1.0,-0.84,0.0,0.84,1.0,1.84,2.0,2.84,3.0,3.84,4.0,5.0,6.0
2090,-1.0,-0.8200000000000001,0.0,0.8200000000000001,1.0,1.82,2.0,2.82,3.0,3.82,4.0,5.0,6.0
2100,-1.0,-0.8,0.0,0.8,1.0,1.8,2.0,2.8,3.0,3.8,4.0,5.0,6.0
2110,-1.0,-0.78,0.0,0.78,1.0,1.78,2.0,2.78,3.0,3.78,4.0,5.0,6.0
2120,-1.0,-0.76,0.0,0.76,1.0,1.76,2.0,2.76,3.0,3.76,4.0,5.0,6.0
2130,-1.0,-0.74,0.0,0.74,1.0,1.74,2.0,2.74,3.0,3.74,4.0,5.0,6.0
2140,-1.0,-0.72,0.0,0.72,1.0,1.72,2.0,2.7199999999999998,3.0,3.7199999999999998,4.0,5.0,6.0
2150,-1.0,-0.7,0.0,0.7,1.0,1.7,2.0,2.7,3.0,3.7,4.0,5.0,6.0
2160,-1.0,-0.6799999999999999,0.0,0.6799999999999999,1.0,1.68,2.0,2.68,3.0,3.68,4.0,5.0,6.0
2170,-1.0,-0.6599999999999999,0.0,0.6599999999999999,1.0,1.66,2.0,2.66,3.0,3.66,4.0,5.0,6.0
2180,-1.0,-0.64,0.0,0.64,1.0,1.6400000000000001,2.0,2.64,3.0,3.64,4.0,5.0,6.0
2190,-1.0,-0.62,0.0,0.62,1.0,1.62,2.0,2.62,3.0,3.62,4.0,5.0,6.0
2200,-1.0,-0.6,0.0,0.6,1.0,1.6,2.0,2.6,3.0,3.6,4.0,5.0,6.0
2210,-1.0,-0.5800000000000001,0.0,0.5800000000000001,1.0,1.58,2.0,2.58,3.0,3.58,4.0,5.0,6.0
2220,-1.0,-0.56,0.0,0.56,1.0,1.56,2.0,2.56,3.0,3.56,4.0,5.0,6.0
2230,-1.0,-0.54,0.0,0.54,1.0,1.54,2.0,2.54,3.0,3.54,4.0,5.0,6.0
2240,-1.0,-0.52,0.0,0.52,1.0,1.52,2.0,2.52,3.0,3.52,4.0,5.0,6.0
2250,-1.0,-0.5,0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,5.0,6.0
2260,-1.0,-0.48,0.0,0.48,1.0,1.48,2.0,2.48,3.0,3.48,4.0,5.0,6.0
2270,-1.0,-0.45999999999999996,0.0,0.45999999999999996,1.0,1.46,2.0,2.46,3.0,3.46,4.0,5.0,6.0
2280,-1.0,-0.43999999999999995,0.0,0.43999999999999995,1.0,1.44,2.0,2.44,3.0,3.44,4.0,5.0,6.0
2290,-1.0,-0.42000000000000004,0.0,0.42000000000000004,1.0,1.42,2.0,2.42,3.0,3.42,4.0,5.0,6.0
2300,-1.0,-0.4,0.0,0.4,1.0,1.4,2.0,2.4,3.0,3.4,4.0,5.0,6.0
2310,-1.0,-0.38,0.0,0.38,1.0,1.38,2.0,2.38,3.0,3.38,4.0,5.0,6.0
2320,-1.0,-0.36,0.0,0.36,1.0,1.3599999999999999,2.0,2.36,3.0,3.36,4.0,5.0,6.0
2330,-1.0,-0.33999999999999997,0.0,0.33999999999999997,1.0,1.3399999999999999,2.0,2.34,3.0,3.34,4.0,5.0,6.0
2340,-1.0,-0.31999999999999995,0.0,0.31999999999999995,1.0,1.3199999999999998,2.0,2.32,3.0,3.32,4.0,5.0,6.0
2350,-1.0,-0.29999999999999993,0.0,0.29999999999999993,1.0,1.2999999999999998,2.0,2.3,3.0,3.3,4.0,5.0,6.0
2360,-1.0,-0.28,0.0,0.28,1.0,1.28,2.0,2.2800000000000002,3.0,3.2800000000000002,4.0,5.0,6.0
2370,-1.0,-0.26,0.0,0.26,1.0,1.26,2.0,2.26,3.0,3.26,4.0,5.0,6.0
2380,-1.0,-0.24,0.0,0.24,1.0,1.24,2.0,2.24,3.0,3.24,4.0,5.0,6.0
2390,-1.0,-0.21999999999999997,0.0,0.21999999999999997,1.0,1.22,2.0,2.2199999999999998,3.0,3.2199999999999998,4.0,5.0,6.0
